index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
1439,-1.26,-40.55,-27.13,-60.42,-227.14,241.56,51.61,350.69,-34.87,-13.38,-135.16,-37.71,0.866,13.458,10.425,0.761
1440,-0.05,-39.64,-29.01,-60.5,-209.46,234.37,15.24,235.11,69.06,10.66,-24.44,-83.79,0.973,20.707,12.936,0.967
1441,-1.08,-40.13,-28.16,-56.6,-224.5,222.3,48.85,345.01,-40.19,-12.34,-134.82,-33.17,0.789,12.404,8.69,0.873
1442,-0.99,-43.98,-28.61,-55.0,-226.71,251.67,19.03,208.53,94.73,14.49,26.43,-90.45,1.945,12.644,7.027,0.534
1443,-0.83,-40.49,-29.49,-61.77,-239.44,229.02,46.34,344.22,0.46,-9.6,-123.21,-54.17,0.925,16.19,10.342,0.731
1444,-0.92,-41.17,-27.53,-56.41,-224.12,236.07,57.62,370.81,-92.19,-19.06,-162.33,-5.85,0.735,7.285,10.8,0.716
1445,-0.75,-41.07,-28.01,-58.63,-227.06,247.43,57.8,379.47,-86.86,-18.78,-164.1,-9.56,0.714,11.953,14.427,0.719
1446,-0.8,-38.74,-27.45,-58.83,-225.01,218.89,53.85,353.6,-56.18,-15.92,-143.77,-22.61,0.761,11.949,7.343,0.909
1447,-0.84,-39.31,-27.95,-55.16,-225.39,223.26,51.77,371.22,-60.37,-16.85,-159.15,-18.96,0.54,19.153,13.233,0.759
1448,-0.93,-43.24,-28.45,-57.14,-227.46,248.88,31.71,271.44,49.68,4.55,-42.74,-86.15,1.608,14.562,6.979,0.628
1449,-1.34,-42.06,-28.17,-51.14,-225.19,215.21,58.9,381.41,-95.8,-20.87,-173.61,-0.97,0.586,11.201,9.676,0.607
1450,-0.88,-40.89,-27.73,-56.27,-243.26,260.0,22.43,263.49,85.26,6.46,-35.58,-88.86,1.287,15.703,14.477,0.645
1451,-1.06,-40.35,-27.83,-57.66,-228.19,239.27,34.48,303.8,30.56,-2.27,-89.87,-66.81,0.907,11.153,14.862,0.848
1452,-0.63,-41.82,-27.55,-57.5,-220.34,247.58,62.02,370.26,-102.17,-19.73,-157.17,-9.96,0.995,19.147,5.579,0.592
1453,-1.37,-43.0,-28.84,-65.21,-235.12,245.33,59.44,372.12,-33.62,-16.78,-148.71,-38.52,0.825,18.945,14.916,0.635
1454,-1.98,-40.84,-27.51,-55.59,-183.01,190.26,47.38,303.33,-58.81,-11.93,-124.01,-20.1,0.511,16.522,8.604,1.457
1455,-1.3,-42.14,-29.2,-60.66,-227.03,246.14,52.55,344.52,-33.26,-11.96,-124.8,-47.84,1.146,17.486,7.461,0.619
1456,-1.21,-41.84,-28.28,-55.52,-228.05,227.38,55.07,376.58,-76.49,-18.03,-163.06,-11.97,0.679,12.385,10.437,0.838
1457,-1.7,-43.58,-26.41,-56.86,-227.19,241.96,63.9,392.04,-117.48,-22.66,-178.3,8.29,0.692,9.425,11.579,0.689
1458,-1.33,-40.96,-25.55,-61.51,-206.16,221.75,30.32,242.54,45.8,5.66,-31.05,-77.79,1.326,9.806,5.762,0.793
1459,-1.88,-44.88,-25.9,-58.83,-228.19,232.84,65.54,396.85,-108.98,-23.57,-181.33,5.22,0.67,10.939,9.386,0.75
1460,-0.91,-38.3,-28.36,-61.69,-209.3,190.43,25.26,256.93,46.97,2.86,-62.76,-67.91,0.758,10.717,11.694,1.256
1461,-1.18,-42.75,-28.54,-63.36,-243.64,246.98,43.19,322.19,22.27,-5.05,-97.39,-67.61,1.226,7.532,11.355,0.628
1462,-1.3,-41.98,-28.31,-55.72,-238.87,240.9,17.61,233.24,91.54,9.25,-13.75,-84.44,1.231,7.28,14.131,0.751
1463,-0.94,-39.83,-29.2,-57.51,-220.2,235.5,68.57,388.35,-139.86,-25.54,-181.62,21.39,0.5,16.239,13.415,0.74
1464,-0.66,-42.79,-28.27,-57.84,-230.6,225.74,67.13,396.11,-124.45,-24.46,-180.35,11.24,0.723,20.006,5.058,0.718
1465,-2.0,-37.97,-25.63,-58.83,-198.75,196.79,47.96,306.28,-43.85,-11.36,-115.9,-27.36,0.707,12.676,6.102,1.292
1466,-0.93,-41.51,-28.38,-55.53,-228.61,223.2,34.29,310.92,38.6,-3.02,-96.05,-69.47,0.836,19.111,12.354,0.756
1467,-1.22,-41.1,-28.31,-55.15,-224.19,221.98,51.76,351.69,-48.77,-13.52,-138.07,-30.78,0.894,19.756,5.433,0.839
1468,-0.91,-40.82,-25.76,-52.6,-197.14,217.8,21.77,245.04,46.12,5.29,-43.5,-73.56,0.947,14.153,8.357,1.05
1469,-1.17,-41.59,-27.13,-55.8,-240.79,256.44,30.45,267.0,64.46,4.39,-33.02,-87.87,1.778,9.219,7.394,0.509
1470,-0.73,-41.31,-27.38,-64.12,-230.92,251.13,82.25,411.7,-183.85,-34.09,-197.12,44.32,0.648,10.163,10.402,0.53
1471,-1.08,-42.37,-30.17,-52.32,-231.42,242.0,59.31,394.51,-115.6,-20.62,-176.77,4.43,0.716,19.001,9.783,0.694
1472,-0.72,-42.04,-25.44,-61.99,-229.52,251.72,65.48,396.7,-111.47,-23.24,-176.45,2.44,0.748,20.204,8.667,0.687
1473,-0.7,-39.96,-27.51,-59.81,-222.68,223.89,65.61,380.75,-103.69,-23.3,-173.31,3.38,0.551,10.492,13.366,0.542
1474,-0.93,-42.34,-27.4,-58.67,-222.94,229.49,36.69,302.18,18.68,-2.95,-89.17,-64.6,1.068,10.173,8.735,0.777
1475,-1.51,-37.25,-27.09,-59.12,-204.91,219.01,31.54,255.72,30.46,3.55,-48.27,-70.09,1.071,20.091,5.783,0.999
1476,-1.27,-39.15,-27.81,-57.99,-208.18,206.18,36.66,304.48,0.87,-5.62,-106.16,-49.33,0.653,14.705,13.064,1.192
1477,-0.74,-41.88,-27.96,-59.29,-229.14,234.72,63.96,394.6,-112.79,-22.53,-179.48,7.77,0.616,12.981,11.559,0.779
1478,-1.07,-44.02,-27.18,-60.52,-225.06,244.89,62.56,386.44,-100.59,-22.02,-172.41,-1.72,0.692,9.997,14.869,0.713
1479,-0.87,-41.43,-28.22,-59.75,-225.03,238.64,41.21,317.48,-1.09,-6.26,-103.98,-56.48,0.982,9.941,10.881,0.744
1480,-1.84,-38.28,-27.62,-45.83,-224.72,218.24,20.56,245.89,81.29,4.77,-40.44,-80.76,0.856,15.251,14.177,1.037
1481,-1.31,-40.22,-26.8,-61.75,-233.69,243.33,23.53,249.8,80.01,7.48,-23.96,-84.73,1.317,17.056,9.405,0.753
1482,-1.58,-39.85,-28.36,-53.44,-225.88,215.72,69.0,392.41,-148.01,-26.9,-185.45,29.03,0.538,12.394,5.631,0.863
1483,-1.26,-42.72,-27.25,-57.23,-223.12,233.39,45.34,346.16,-24.36,-9.88,-134.19,-39.9,0.743,11.246,14.623,0.885
1484,-0.89,-41.78,-26.87,-57.39,-222.87,212.7,58.19,384.9,-99.45,-20.1,-174.87,3.96,0.516,18.808,8.124,1.098
1485,-1.8,-41.2,-29.43,-56.68,-215.65,193.55,61.21,365.68,-110.93,-22.32,-167.09,10.49,0.535,16.041,6.907,1.376
1486,-0.88,-43.51,-26.51,-59.78,-225.07,235.25,36.47,332.45,8.16,-5.38,-116.54,-58.16,0.848,18.056,12.358,0.885
1487,-0.64,-42.66,-26.88,-62.31,-225.18,228.53,76.43,401.99,-161.18,-30.54,-192.22,34.49,0.601,14.94,5.503,0.707
1488,-1.09,-42.44,-27.01,-58.32,-220.87,235.39,43.83,317.24,-3.74,-5.61,-102.22,-58.76,1.128,14.231,6.924,0.723
1489,-1.27,-43.89,-29.92,-55.45,-233.66,266.36,43.23,335.87,-6.73,-7.35,-110.95,-61.58,1.176,11.704,14.733,0.563
1490,0.13,-42.63,-29.5,-51.67,-196.78,204.32,26.83,280.35,2.84,1.54,-81.84,-59.09,0.917,19.247,6.073,1.131
1491,-1.1,-39.52,-27.41,-65.57,-243.07,250.14,40.48,314.91,30.42,-3.81,-92.93,-69.19,1.091,8.897,13.64,0.689
1492,-0.37,-41.69,-27.22,-59.08,-228.03,236.32,59.89,384.72,-97.6,-20.68,-171.05,-1.64,0.672,13.272,10.401,0.78
1493,-0.18,-39.31,-28.13,-56.11,-211.08,212.61,25.58,280.71,28.3,1.78,-79.49,-64.99,0.783,16.225,10.812,1.105
1494,-0.59,-43.73,-25.18,-58.42,-221.4,207.42,66.92,390.69,-132.36,-25.91,-185.77,23.54,0.523,10.015,5.72,0.939
1495,-0.73,-41.45,-27.0,-56.9,-226.01,245.4,61.94,385.52,-107.42,-21.47,-171.37,-0.21,0.734,14.998,9.952,0.583
1496,-2.38,-44.54,-27.79,-56.16,-207.44,165.16,44.28,319.06,-13.21,-9.21,-123.33,-38.32,0.678,19.942,5.372,1.336
1497,-1.22,-42.37,-26.58,-61.31,-224.33,254.16,54.66,364.21,-54.16,-15.69,-146.06,-30.22,0.864,16.408,11.618,0.695
1498,-0.67,-41.16,-27.29,-54.36,-230.9,236.78,54.76,382.75,-72.35,-16.88,-164.65,-17.06,0.718,19.369,10.413,0.533
1499,-0.77,-43.09,-27.43,-60.76,-231.0,235.07,45.78,360.21,-22.79,-11.02,-140.99,-41.73,0.793,18.608,11.741,0.807
1500,-1.19,-39.98,-27.12,-55.53,-214.92,221.11,40.14,328.85,-18.15,-8.16,-123.47,-41.19,0.653,13.573,14.087,1.06
1501,-0.53,-43.1,-30.37,-58.09,-233.16,264.29,60.0,393.01,-105.18,-19.52,-171.33,-6.23,0.881,17.538,13.8,0.567
1502,-0.83,-39.91,-28.72,-56.94,-224.66,215.46,39.88,321.34,3.52,-7.43,-113.38,-53.34,0.787,10.913,11.073,0.899
1503,-1.03,-39.96,-27.84,-56.08,-227.53,230.23,52.67,359.58,-61.14,-15.95,-150.88,-21.03,0.726,7.539,11.751,0.776
1504,-1.22,-42.46,-26.48,-56.18,-224.7,218.81,62.11,394.01,-119.82,-22.54,-182.93,14.63,0.527,16.022,7.504,0.906
1505,-0.23,-38.3,-26.7,-58.67,-226.43,243.63,36.39,311.45,9.25,-3.05,-95.86,-60.17,0.942,13.619,11.104,0.799
1506,-0.89,-42.14,-28.0,-55.67,-224.26,226.99,42.44,338.32,-18.78,-9.43,-127.11,-44.67,0.81,11.905,10.9,0.867
1507,-1.12,-41.73,-27.58,-56.07,-223.37,244.48,46.21,339.66,-27.37,-9.73,-124.49,-45.31,0.935,15.738,9.895,0.734
1508,-1.17,-43.0,-26.23,-52.55,-213.86,198.28,52.82,361.62,-89.97,-17.62,-161.16,-0.88,0.579,12.509,5.817,1.09
1509,-0.46,-42.4,-29.5,-55.11,-238.77,283.96,29.02,289.75,49.22,4.06,-53.56,-87.64,1.485,15.961,14.105,0.515
1510,-1.02,-40.16,-29.46,-53.93,-227.4,234.2,48.91,355.55,-44.59,-13.28,-141.61,-31.32,0.763,16.107,11.111,0.818
1511,-1.58,-39.81,-26.02,-56.44,-231.36,240.97,26.55,261.13,72.12,4.41,-39.43,-83.18,1.196,18.296,9.45,0.789
1512,-1.24,-40.05,-28.39,-52.78,-235.98,225.88,20.53,243.74,84.72,7.82,-23.85,-84.6,1.274,15.63,8.487,0.787
1513,-1.34,-43.12,-25.83,-61.5,-228.36,257.04,70.55,400.53,-138.42,-26.43,-181.36,14.85,0.819,18.525,7.472,0.577
1514,-0.92,-43.31,-26.73,-59.85,-227.53,240.49,41.99,304.12,12.85,-4.03,-83.57,-69.41,1.48,8.213,6.398,0.579
1515,-1.52,-39.9,-28.21,-57.95,-219.84,220.99,17.14,227.13,90.09,8.47,-16.72,-84.01,1.001,17.693,11.842,0.973
1516,-0.75,-39.48,-28.38,-64.65,-232.96,249.03,91.1,425.48,-240.07,-39.87,-211.93,78.32,0.512,14.626,7.178,0.504
1517,-0.61,-42.76,-27.0,-59.06,-224.31,218.29,58.2,385.32,-94.9,-20.86,-175.4,0.84,0.532,13.325,11.229,0.998
1518,-0.8,-42.39,-28.55,-51.5,-216.43,211.77,20.82,261.79,56.51,3.89,-56.82,-75.16,0.919,9.919,11.642,0.965
1519,-1.07,-38.77,-25.67,-59.95,-192.17,225.12,23.44,239.85,46.43,5.78,-42.37,-72.62,0.786,13.584,13.514,1.155
1520,-0.71,-38.2,-25.99,-50.03,-204.29,207.66,28.67,293.14,5.3,-2.09,-97.17,-50.94,0.64,14.119,12.664,1.254
1521,-0.79,-39.01,-28.95,-55.28,-232.42,234.68,63.16,392.29,-109.26,-23.75,-177.11,5.27,0.6,12.54,14.4,0.524
1522,-1.48,-43.42,-26.69,-62.02,-232.54,254.95,43.52,340.17,6.96,-6.79,-114.87,-59.87,1.0,17.032,13.542,0.708
1523,-0.37,-39.71,-26.87,-55.57,-213.17,216.08,37.76,315.78,-22.61,-5.42,-108.86,-43.71,0.931,19.372,5.163,1.003
1524,-0.65,-40.51,-26.99,-56.1,-217.76,202.93,24.27,283.92,45.92,0.63,-84.33,-67.18,0.728,8.908,14.518,1.151
1525,-0.93,-41.28,-28.19,-53.54,-233.02,250.92,50.56,366.08,-53.12,-14.77,-147.26,-31.24,0.904,11.182,12.887,0.509
1526,-1.4,-40.66,-27.97,-57.73,-217.4,244.15,66.88,379.81,-131.9,-24.65,-171.72,13.2,0.659,18.888,8.485,0.648
1527,-1.19,-41.49,-27.54,-62.9,-230.87,237.14,33.32,269.93,55.39,4.58,-42.35,-84.05,1.594,16.355,5.953,0.652
1528,-0.67,-40.77,-29.45,-58.01,-223.29,212.88,49.68,352.5,-48.25,-13.87,-142.99,-26.77,0.722,18.427,7.35,0.985
1529,-0.33,-41.25,-27.68,-55.18,-199.7,202.67,25.74,270.27,21.34,0.75,-77.9,-60.31,0.737,7.597,11.57,1.146
1530,0.38,-44.93,-30.32,-60.64,-262.82,281.34,24.07,289.09,80.78,7.62,-36.66,-96.47,1.929,16.307,11.207,0.505
1531,-1.22,-41.2,-27.47,-53.78,-222.18,215.22,51.26,373.22,-73.55,-17.12,-163.33,-9.96,0.527,19.793,10.432,1.127
1532,-0.58,-39.16,-28.43,-58.81,-224.59,226.83,44.72,331.05,-20.33,-10.28,-122.96,-42.09,0.794,9.309,11.652,0.863
1533,-0.61,-43.37,-29.75,-54.05,-235.98,254.02,30.25,281.16,51.68,3.28,-55.03,-85.88,1.435,9.712,10.917,0.547
1534,-1.08,-40.39,-27.03,-57.38,-223.53,218.34,40.64,334.62,-10.7,-8.13,-124.13,-44.8,0.75,15.83,10.001,1.022
1535,-1.07,-40.87,-29.45,-68.93,-197.07,183.35,67.21,331.86,-81.77,-21.57,-146.12,-6.61,0.541,13.443,5.903,1.302
1536,-1.25,-41.89,-27.54,-61.17,-236.48,251.12,39.46,327.3,24.28,-4.58,-103.63,-66.61,1.015,16.154,14.003,0.727
1537,-1.09,-40.49,-27.79,-56.82,-225.53,233.72,24.4,258.33,63.12,3.74,-48.6,-78.31,0.992,7.414,14.744,0.856
1538,-1.2,-42.42,-27.3,-55.22,-225.63,239.27,67.12,392.13,-140.7,-25.12,-181.17,19.27,0.724,11.027,7.609,0.63
1539,-1.3,-40.7,-27.22,-60.72,-230.1,248.05,40.8,297.51,21.15,-2.49,-75.72,-71.16,1.321,10.356,8.193,0.652
1540,-0.83,-41.06,-26.31,-48.76,-197.25,203.89,34.73,314.66,-44.72,-6.68,-122.34,-27.87,0.627,14.285,8.35,1.287
1541,-0.67,-39.83,-30.37,-56.7,-224.04,262.67,38.44,292.1,20.35,-0.94,-68.71,-78.41,1.344,17.366,9.714,0.558
1542,-0.96,-40.76,-30.22,-61.97,-261.89,268.31,24.28,249.71,95.75,8.45,-8.31,-91.39,1.744,10.942,12.133,0.549
1543,-1.4,-42.02,-28.21,-59.43,-231.05,236.73,79.15,415.82,-193.76,-33.01,-202.93,52.61,0.52,17.499,6.798,0.67
1544,-0.74,-43.53,-27.93,-61.59,-234.58,250.55,40.76,327.93,18.97,-4.85,-103.73,-69.32,1.167,17.026,10.623,0.59
1545,-0.82,-38.45,-27.29,-58.28,-223.97,236.58,29.26,275.84,46.54,0.86,-64.73,-73.6,0.94,12.948,12.826,0.812
1546,-0.51,-43.03,-26.18,-66.51,-223.33,250.23,73.96,386.09,-132.5,-27.11,-175.33,12.06,0.824,10.099,8.372,0.572
1547,-0.83,-39.08,-28.13,-51.59,-202.15,209.23,27.54,286.0,14.49,-0.43,-88.46,-59.18,0.67,18.721,12.695,1.235
1548,-0.95,-40.52,-27.84,-56.73,-224.91,221.92,42.39,339.46,-13.05,-9.39,-129.33,-43.22,0.709,12.289,13.577,0.967
1549,-1.04,-39.4,-29.66,-54.39,-237.57,228.82,23.16,247.18,84.94,5.85,-32.66,-84.63,1.105,10.3,13.202,0.702
1550,-0.88,-42.09,-28.67,-54.25,-234.55,262.12,19.38,237.58,82.82,8.33,-11.95,-88.57,1.348,9.93,14.491,0.686
1551,-1.23,-42.25,-28.22,-54.94,-223.08,252.94,61.43,377.93,-108.23,-20.62,-164.17,-3.03,0.838,15.17,9.627,0.578
1552,-0.87,-38.99,-26.19,-57.21,-223.55,231.4,58.37,375.96,-92.9,-19.71,-163.22,-3.37,0.637,19.713,7.401,0.916
1553,-1.22,-39.48,-28.54,-56.6,-230.65,232.82,19.66,251.99,82.74,6.37,-36.98,-83.5,0.996,16.689,14.349,0.907
1554,-0.68,-40.98,-28.6,-56.78,-232.57,258.01,32.91,301.8,34.83,0.05,-74.84,-78.52,1.259,20.025,10.206,0.653
1555,-1.12,-42.42,-27.11,-59.42,-226.4,238.71,25.88,264.5,65.55,4.84,-45.64,-82.46,1.176,12.438,10.561,0.751
1556,-0.98,-41.97,-27.99,-60.23,-229.41,251.29,39.68,317.57,15.32,-3.65,-96.77,-65.67,1.065,14.329,12.326,0.736
1557,-0.58,-43.57,-25.2,-59.72,-221.48,237.63,51.3,336.33,-41.41,-11.18,-122.89,-42.42,1.252,7.911,5.709,0.599
1558,-0.66,-40.18,-25.79,-60.81,-223.7,232.08,75.04,400.78,-180.17,-30.96,-194.66,47.49,0.517,8.184,7.698,0.798
1559,-1.42,-42.19,-27.21,-63.42,-228.69,250.9,64.55,366.68,-68.74,-19.52,-146.32,-28.87,1.174,17.442,5.951,0.55
1560,-0.86,-40.68,-26.93,-53.39,-229.08,236.85,47.15,346.21,-35.71,-11.1,-129.89,-39.34,0.985,12.322,7.832,0.673
1561,-1.36,-43.06,-25.25,-58.31,-223.1,237.27,55.59,354.46,-58.18,-15.43,-142.18,-27.81,0.952,9.264,7.58,0.687
1562,-0.93,-40.9,-27.95,-62.65,-238.34,255.82,32.43,293.88,51.05,1.39,-68.18,-79.21,1.187,15.981,12.661,0.715
1563,-1.19,-41.84,-28.79,-56.09,-232.26,238.11,54.49,357.23,-45.3,-13.84,-135.23,-40.42,1.242,19.538,5.011,0.6
1564,-0.6,-41.11,-29.08,-60.62,-206.38,193.72,39.67,299.74,-10.47,-5.11,-102.24,-47.78,0.828,13.172,6.2,1.064
1565,-0.61,-42.84,-26.6,-61.4,-228.2,237.28,60.09,375.18,-83.76,-18.98,-161.68,-10.59,0.8,8.015,9.849,0.693
1566,-0.95,-42.37,-26.33,-60.59,-222.79,230.86,45.33,320.49,-8.5,-6.97,-104.12,-56.65,1.225,14.395,5.531,0.695
1567,-0.71,-42.61,-27.2,-52.67,-223.09,205.2,59.4,384.82,-122.61,-21.74,-179.67,17.01,0.558,12.952,5.377,1.001
1568,-0.36,-42.02,-27.94,-55.71,-230.9,240.07,36.0,313.53,22.35,-3.57,-96.9,-67.75,1.033,10.289,12.57,0.541
1569,-1.06,-42.31,-27.99,-57.72,-224.64,217.45,62.45,381.18,-106.19,-21.86,-171.53,4.23,0.671,13.276,6.228,0.822
1570,-1.15,-41.4,-27.85,-54.08,-222.95,214.86,54.08,362.82,-80.45,-16.49,-154.24,-10.18,0.749,12.804,5.928,0.912
1571,-1.32,-41.65,-26.21,-59.98,-227.91,237.05,38.13,289.02,35.62,-0.39,-65.24,-77.51,1.505,14.487,5.674,0.644
1572,-0.38,-38.64,-29.5,-61.58,-241.07,248.83,27.53,254.42,77.95,7.31,-21.53,-90.58,1.626,18.388,7.804,0.513
1573,-1.36,-41.98,-26.1,-58.77,-233.47,252.76,36.32,303.59,39.88,-2.32,-80.97,-73.96,1.12,11.192,12.689,0.671
1574,-0.91,-42.08,-30.66,-59.49,-232.26,229.59,55.07,357.31,-49.14,-15.47,-143.64,-30.01,0.89,7.737,10.384,0.699
1575,-1.54,-41.33,-25.6,-56.83,-221.29,239.39,41.03,322.9,-4.56,-6.88,-112.85,-51.28,0.855,8.445,12.73,0.828
1576,-0.85,-40.03,-28.72,-55.82,-225.83,218.69,62.71,383.13,-101.63,-22.61,-174.55,4.13,0.541,12.286,10.727,0.742
1577,0.12,-40.98,-28.79,-63.42,-233.08,223.38,45.07,340.11,-12.12,-8.57,-123.48,-47.41,0.939,13.369,8.331,0.811
1578,-0.65,-38.59,-25.81,-57.54,-212.57,207.5,47.58,339.33,-55.25,-13.57,-141.03,-18.64,0.582,7.18,10.731,1.123
1579,-1.36,-38.6,-29.52,-57.02,-236.32,230.08,54.28,359.11,-27.67,-15.62,-139.14,-40.1,0.818,19.903,9.87,0.607
1580,-0.83,-43.02,-27.99,-58.84,-232.31,249.16,48.88,349.39,-19.19,-10.51,-125.62,-52.22,1.161,15.876,8.649,0.53
1581,-2.09,-42.14,-28.08,-57.56,-228.42,228.11,76.19,405.11,-163.75,-31.17,-196.74,38.02,0.501,7.05,14.634,0.507
1582,-1.3,-44.48,-26.67,-55.13,-223.93,237.37,60.03,400.64,-119.21,-22.04,-186.13,11.95,0.531,16.841,13.608,0.878
1583,-1.07,-45.0,-28.65,-64.33,-241.89,284.52,37.0,304.17,42.1,0.84,-66.58,-85.4,1.571,12.396,13.211,0.526
1584,-0.72,-43.22,-28.62,-59.91,-227.16,244.81,55.42,363.73,-54.0,-15.3,-144.51,-33.44,0.964,18.902,8.553,0.642
1585,-0.75,-39.07,-28.96,-54.4,-240.26,231.92,37.11,310.62,37.04,-2.5,-85.91,-74.09,1.271,14.754,7.617,0.533
1586,-1.14,-43.8,-27.32,-57.19,-224.65,251.55,28.21,278.87,60.05,3.05,-57.85,-83.18,1.135,14.059,13.857,0.616
1587,-0.98,-45.01,-26.83,-56.53,-209.42,210.22,29.72,296.03,29.95,-1.52,-96.31,-64.46,0.744,9.258,14.026,1.051
1588,-1.63,-42.06,-26.54,-60.56,-223.59,258.23,80.71,409.5,-206.57,-33.26,-197.01,53.61,0.667,20.996,6.157,0.524
1589,-0.51,-40.45,-29.06,-58.84,-226.39,222.04,36.74,299.5,24.68,-1.89,-83.88,-67.81,1.131,15.246,6.928,0.796
1590,-0.83,-41.23,-27.35,-56.76,-231.73,238.54,53.6,363.73,-54.41,-14.42,-144.54,-30.51,1.006,15.052,6.855,0.611
1591,-0.79,-43.96,-28.71,-56.68,-232.91,236.62,29.75,273.28,62.07,4.42,-49.33,-85.98,1.42,11.486,8.466,0.59
1592,-0.76,-41.65,-26.3,-62.03,-232.12,245.46,67.63,398.59,-122.14,-24.74,-181.79,10.23,0.727,10.424,10.51,0.645
1593,-0.91,-41.22,-27.48,-54.5,-223.73,231.21,63.37,394.3,-127.24,-23.59,-183.89,16.63,0.502,15.471,13.412,0.562
1594,-1.16,-44.47,-25.37,-58.05,-224.26,245.05,62.91,386.13,-114.58,-21.8,-174.56,5.24,0.741,7.391,11.173,0.649
1595,-1.09,-42.22,-29.1,-62.71,-236.58,255.96,85.31,427.13,-210.17,-35.97,-207.34,58.04,0.625,16.422,9.121,0.506
1596,-1.27,-40.96,-28.09,-54.27,-240.06,253.57,30.87,273.17,62.99,4.53,-35.97,-89.93,1.824,18.143,6.421,0.567
1597,-0.52,-37.42,-26.95,-50.8,-165.61,186.41,29.17,248.61,-27.59,0.07,-75.83,-41.28,0.665,14.851,6.166,1.49
1598,-0.48,-41.24,-26.31,-58.9,-227.95,246.07,38.41,332.75,0.63,-5.12,-114.06,-54.98,0.901,15.326,12.577,0.795
1599,-0.27,-38.28,-27.62,-60.09,-220.61,222.48,26.37,265.34,46.95,1.89,-58.53,-72.05,0.948,10.748,10.453,0.933
1600,-1.16,-37.11,-27.59,-62.91,-212.93,216.17,42.74,309.92,-2.89,-6.02,-106.76,-49.26,0.676,19.724,10.757,1.173
1601,-0.97,-41.01,-26.55,-57.88,-230.81,241.1,43.63,341.38,-8.66,-8.33,-121.68,-50.71,0.934,17.128,9.788,0.789
1602,-1.34,-41.36,-25.5,-60.88,-231.6,226.27,67.77,403.28,-101.01,-25.29,-185.71,3.9,0.504,20.189,10.778,0.652
1603,-0.68,-42.36,-29.9,-59.43,-233.96,245.36,46.04,335.22,-4.31,-7.83,-112.48,-58.89,1.166,15.691,9.214,0.634
1604,-0.68,-43.6,-28.3,-55.59,-237.66,264.6,26.31,270.85,66.55,7.1,-33.71,-92.07,1.655,18.061,8.838,0.574
1605,-1.14,-42.49,-27.79,-55.47,-235.75,259.1,25.38,265.96,67.56,5.1,-40.78,-86.11,1.313,10.768,12.883,0.68
1606,-1.25,-37.41,-25.68,-60.92,-206.39,210.62,50.46,331.83,-52.44,-13.98,-133.74,-21.22,0.583,15.67,9.666,1.268
1607,-0.89,-44.07,-25.47,-59.4,-217.21,208.54,54.2,373.27,-84.1,-18.09,-167.42,-3.82,0.551,16.324,7.722,1.106
1608,-0.74,-40.98,-27.42,-59.47,-225.78,212.8,51.9,371.73,-67.45,-15.77,-159.67,-14.25,0.594,19.823,8.514,1.092
1609,-0.94,-39.05,-27.35,-52.81,-214.74,210.02,35.73,313.91,-7.74,-5.71,-114.11,-44.61,0.667,7.857,13.402,1.095
1610,-1.34,-42.15,-27.8,-63.22,-225.82,252.97,62.46,370.32,-69.84,-18.53,-151.35,-24.59,0.922,19.402,9.319,0.621
1611,-1.26,-41.81,-27.87,-56.23,-226.43,233.19,57.37,374.03,-85.96,-18.79,-164.09,-7.74,0.701,7.189,12.088,0.751
1612,-0.6,-38.82,-28.11,-55.15,-218.96,212.64,46.02,329.29,-39.27,-10.13,-122.28,-34.36,0.893,14.536,5.28,0.918
1613,-1.47,-41.58,-28.11,-58.25,-232.96,252.96,24.1,249.84,78.79,7.39,-24.71,-87.35,1.322,15.087,11.46,0.709
1614,-1.21,-39.72,-28.14,-61.15,-226.54,231.82,58.1,357.41,-50.56,-17.02,-143.68,-29.5,0.825,14.172,8.997,0.644
1615,-1.1,-43.86,-27.23,-60.2,-226.57,222.09,58.15,365.89,-64.75,-18.3,-155.93,-18.28,0.756,7.345,9.614,0.758
1616,-0.68,-42.17,-29.46,-56.66,-234.98,259.19,18.75,232.9,92.15,10.69,-2.98,-90.65,1.411,16.74,12.885,0.646
1617,-1.58,-43.49,-27.08,-57.95,-219.36,218.87,32.27,281.29,43.13,2.21,-62.97,-77.27,1.295,19.601,5.347,0.816
1618,-0.79,-41.01,-27.35,-61.2,-232.3,240.31,33.21,264.29,56.61,4.54,-35.86,-84.18,1.657,13.462,6.099,0.624
1619,-1.42,-38.86,-29.2,-61.79,-229.25,254.84,87.08,416.68,-228.95,-36.78,-204.8,70.42,0.522,13.477,10.672,0.521
1620,-0.03,-41.26,-26.62,-55.61,-220.01,192.08,35.39,340.67,-21.92,-6.93,-137.75,-33.51,0.582,10.974,11.528,1.305
1621,-1.67,-42.02,-27.96,-62.29,-255.56,273.4,35.25,299.03,66.19,0.99,-59.18,-88.17,1.539,16.553,12.176,0.559
1622,-0.69,-41.13,-30.56,-58.89,-237.88,243.22,29.6,264.33,67.72,6.35,-35.22,-89.72,1.572,11.741,8.406,0.518
1623,-0.63,-39.51,-27.87,-55.1,-202.8,208.58,37.32,304.67,-22.77,-5.15,-106.78,-42.21,0.775,17.171,6.788,1.114
